XDATE;FDAX
199703131115;3346.31
199703131116;3346.18
199703131117;3346.08
199703131118;3346.00
199703131119;3346.09
199703131120;3345.72
199703131121;3346.05
199703131122;3347.52
199703131123;3348.84
199703131124;3350.08
199703131125;3348.72
199703131126;3348.79
199703131127;3350.84
199703131128;3350.03
199703131129;3348.83
199703131130;3348.52
199703131131;3349.58
199703131132;3349.54
199703131133;3349.22
199703131134;3348.38
199703131135;3347.86
199703131136;3347.44
199703131137;3347.37
199703131138;3346.38
199703131139;3346.21
199703131140;3346.62
199703131141;3346.44
199703131142;3347.16
199703131143;3348.90
199703131144;3349.00
199703131145;3348.45
199703131146;3347.11
199703131147;3347.00
199703131148;3347.00
199703131149;3346.25
199703131150;3345.38
199703131151;3346.00
199703131152;3345.92
199703131153;3346.92
199703131154;3347.28
199703131155;3347.75
199703131156;3347.25
199703131157;3348.46
199703131158;3346.24
199703131159;3346.05
199703131200;3345.92
199703131201;3344.96
199703131202;3345.48
199703131203;3346.12
199703131204;3345.93
199703131205;3345.42
199703131206;3344.29
199703131207;3344.31
199703131208;3343.99
199703131209;3343.72
199703131210;3345.00
199703131211;3345.00
199703131212;3345.44
199703131213;3345.50
199703131214;3346.36
199703131215;3347.36
199703131216;3347.05
199703131217;3346.51
199703131218;3346.33
199703131219;3345.98
199703131220;3344.85
199703131221;3344.55
199703131222;3345.08
199703131223;3344.93
199703131224;3345.55
199703131225;3346.00
199703131226;3346.00
199703131227;3344.71
199703131228;3343.24
199703131229;3343.79
199703131230;3344.50
199703131231;3345.13
199703131232;3344.50
199703131233;3344.17
199703131234;3344.25
199703131236;3344.52
199703131237;3344.50
199703131238;3344.50
199703131239;3344.91
199703131240;3345.61
199703131241;3346.43
199703131242;3346.83
199703131243;3347.26
199703131244;3346.10
199703131246;3346.17
199703131247;3346.83
199703131248;3347.36
199703131249;3347.77
199703131250;3348.01
199703131251;3348.08
199703131252;3347.96
199703131253;3348.25
199703131254;3348.36
199703131255;3348.58
199703131256;3348.44
199703131257;3348.19
199703131258;3348.78
199703131259;3349.38
199703131300;3349.92
199703131301;3350.52
199703131302;3350.12
199703131303;3350.12
199703131304;3349.55
199703131305;3349.86
199703131306;3350.60
199703131307;3350.78
199703131308;3351.45
199703131309;3351.35
199703131310;3350.35
199703131311;3350.00
199703131312;3350.50
199703131313;3350.67
199703131314;3350.43
199703131315;3349.95
199703131316;3350.00
199703131317;3350.00
199703131318;3350.00
199703131319;3349.19
199703131320;3347.67
199703131321;3348.47
199703131322;3349.40
199703131323;3350.00
199703131325;3350.43
199703131326;3351.24
199703131327;3351.58
199703131328;3350.78
199703131329;3350.56
199703131330;3351.00
199703131331;3351.00
199703131332;3351.54
199703131333;3351.45
199703131334;3352.22
199703131335;3351.21
199703131336;3350.24
199703131337;3349.00
199703131338;3349.82
199703131339;3349.00
199703131340;3348.75
199703131341;3347.96
199703131342;3346.58
199703131343;3345.36
199703131344;3345.74
199703131345;3346.50
199703131346;3346.50
199703131347;3346.88
199703131348;3348.07
199703131350;3347.60
199703131351;3348.44
199703131352;3348.00
199703131353;3348.06
199703131354;3347.64
199703131355;3348.51
199703131356;3348.37
199703131357;3349.00
199703131358;3348.54
199703131359;3348.50
199703131400;3348.00
199703131401;3347.06
199703131402;3346.93
199703131403;3347.00
199703131404;3347.05
199703131405;3346.48
199703131406;3347.66
199703131407;3347.55
199703131408;3347.46
199703131409;3347.00
199703131410;3347.05
199703131411;3348.00
199703131412;3347.33
199703131413;3347.50
199703131414;3348.80
199703131415;3349.97
199703131416;3350.20
199703131417;3349.98
199703131418;3350.48
199703131419;3349.88
199703131420;3350.00
199703131421;3350.00
199703131422;3349.90
199703131423;3350.72
199703131424;3350.82
199703131425;3350.91
199703131426;3350.92
199703131427;3350.67
199703131428;3351.43
199703131429;3350.46
199703131430;3345.14
199703131431;3345.37
199703131432;3349.33
199703131433;3350.93
199703131434;3353.40
199703131435;3354.68
199703131436;3356.67
199703131437;3354.86
199703131438;3354.87
199703131439;3354.23
199703131440;3353.09
199703131441;3351.60
199703131442;3349.52
199703131443;3347.06
199703131444;3346.53
199703131445;3345.35
199703131446;3342.81
199703131447;3339.22
199703131448;3339.52
199703131449;3342.05
199703131450;3343.79
199703131451;3344.27
199703131452;3345.54
199703131453;3346.58
199703131454;3345.91
199703131455;3343.43
199703131456;3344.03
199703131457;3344.38
199703131458;3346.44
199703131459;3346.05
199703131500;3345.66
199703131501;3344.49
199703131502;3343.48
199703131503;3342.60
199703131504;3344.60
199703131505;3344.89
199703131506;3345.53
199703131507;3344.87
199703131508;3344.70
199703131509;3344.18
199703131510;3342.93
199703131511;3342.19
199703131512;3343.56
199703131513;3343.13
199703131514;3343.62
199703131515;3344.46
199703131516;3344.65
199703131517;3344.88
199703131518;3346.62
199703131519;3346.43
199703131520;3346.00
199703131521;3345.04
199703131522;3345.00
199703131523;3345.18
199703131524;3344.25
199703131525;3343.07
199703131526;3342.29
199703131527;3343.00
199703131528;3344.92
199703131529;3342.12
199703131530;3341.47
199703131531;3339.82
199703131532;3340.70
199703131533;3340.21
199703131534;3339.77
199703131535;3338.66
199703131536;3340.03
199703131537;3341.56
199703131538;3342.28
199703131539;3340.15
199703131540;3340.90
199703131541;3340.05
199703131542;3339.83
199703131543;3337.43
199703131544;3335.29
199703131545;3334.80
199703131546;3337.10
199703131547;3338.29
199703131548;3337.99
199703131549;3336.14
199703131550;3336.53
199703131551;3337.31
199703131552;3338.15
199703131553;3337.97
199703131554;3338.28
199703131555;3339.71
199703131556;3340.09
199703131557;3337.95
199703131558;3338.82
199703131559;3340.00
199703131600;3341.38
199703131601;3340.59
199703131602;3341.68
199703131603;3343.10
199703131604;3344.80
199703131605;3345.39
199703131606;3346.27
199703131607;3348.87
199703131608;3350.69
199703131609;3349.94
199703131610;3350.28
199703131611;3351.69
199703131612;3351.14
199703131613;3353.35
199703131614;3354.53
199703131615;3354.88
199703131616;3359.57
199703131617;3366.08
199703131618;3367.35
199703131619;3366.91
199703131620;3367.62
199703131621;3370.31
199703131622;3373.75
199703131623;3372.87
199703131624;3372.06
199703131625;3369.87
199703131626;3366.90
199703131627;3365.50
199703131628;3367.13
199703131629;3366.57
199703131630;3364.65
199703131631;3364.36
199703131632;3365.14
199703131633;3365.42
199703131634;3366.02
199703131635;3365.61
199703131636;3363.17
199703131637;3364.01
199703131638;3364.01
199703131639;3364.04
199703131640;3362.78
199703131641;3362.51
199703131642;3360.71
199703131643;3360.24
199703131644;3361.63
199703131645;3361.33
199703131646;3362.09
199703131647;3362.55
199703131648;3363.35
199703131649;3363.94
199703131650;3365.05
199703131651;3367.77
199703131652;3368.86
199703131653;3367.35
199703131654;3367.34
199703131655;3367.11
199703131656;3367.18
199703131657;3367.69
199703131658;3367.36
199703131659;3368.88
199703131700;3368.50
199703140907;3334.92
199703140908;3335.66
199703140909;3332.63
199703140910;3334.84
199703140911;3334.66
199703140912;3332.43
199703140913;3331.54
199703140914;3331.59
199703140915;3332.48
199703140916;3332.82
199703140917;3332.89
199703140918;3333.80
199703140919;3334.26
199703140920;3334.35
199703140921;3334.32
199703140922;3331.71
199703140923;3333.02
199703140924;3336.18
199703140925;3338.12
199703140926;3340.72
199703140927;3341.81
199703140928;3342.19
199703140929;3341.84
199703140930;3342.48
199703140931;3342.95
199703140932;3340.33
199703140933;3340.50
199703140934;3341.40
199703140935;3341.82
199703140936;3343.56
199703140937;3344.22
199703140938;3345.42
199703140939;3344.50
199703140940;3343.11
199703140941;3343.21
199703140942;3341.60
199703140943;3340.41
199703140944;3341.15
199703140945;3341.80
199703140946;3341.88
199703140947;3340.64
199703140948;3339.23
199703140949;3339.75
199703140950;3339.88
199703140951;3338.21
199703140952;3339.20
199703140953;3339.00
199703140954;3338.27
199703140955;3339.06
199703140956;3338.02
199703140957;3339.50
199703140958;3341.13
199703140959;3340.69
199703141000;3341.06
199703141001;3342.28
199703141002;3342.99
199703141003;3342.45
199703141004;3342.26
199703141005;3342.58
199703141006;3344.07
199703141007;3343.03
199703141008;3342.33
199703141009;3342.00
199703141011;3341.46
199703141012;3339.78
199703141013;3339.07
199703141014;3340.00
199703141015;3339.57
199703141016;3338.96
199703141017;3337.88
199703141018;3337.26
199703141019;3337.69
199703141020;3338.05
199703141021;3338.25
199703141022;3338.25
199703141023;3337.23
199703141024;3337.19
199703141025;3339.00
199703141026;3339.95
199703141027;3341.21
199703141028;3340.82
199703141029;3339.78
199703141030;3339.88
199703141031;3340.00
199703141032;3341.02
199703141033;3340.33
199703141034;3340.08
199703141035;3338.78
199703141036;3338.08
199703141037;3340.00
199703141038;3338.23
199703141039;3337.45
199703141040;3337.35
199703141041;3336.26
199703141042;3335.96
199703141043;3335.11
199703141044;3334.58
199703141045;3332.64
199703141046;3332.82
199703141047;3334.19
199703141048;3336.67
199703141049;3337.21
199703141050;3336.89
199703141051;3337.02
199703141052;3338.06
199703141053;3337.35
199703141054;3336.91
199703141055;3336.46
199703141056;3336.17
199703141057;3336.16
199703141058;3336.50
199703141059;3336.50
199703141100;3336.00
199703141101;3335.30
199703141102;3335.11
199703141103;3336.73
199703141104;3337.17
199703141105;3337.10
199703141106;3337.33
199703141107;3336.88
199703141108;3337.69
199703141109;3338.32
199703141110;3337.25
199703141111;3337.90
199703141113;3337.62
199703141114;3336.66
199703141115;3336.63
199703141116;3336.57
199703141117;3335.23
199703141118;3335.25
199703141119;3336.39
199703141120;3336.12
199703141121;3334.42
199703141122;3332.54
199703141123;3329.69
199703141124;3330.81
199703141125;3331.77
199703141126;3329.61
199703141127;3329.78
199703141128;3329.15
199703141129;3330.73
199703141130;3331.20
199703141131;3330.25
199703141132;3330.27
199703141133;3330.53
199703141134;3328.30
199703141135;3325.85
199703141136;3325.09
199703141137;3326.59
199703141138;3327.14
199703141139;3326.74
199703141140;3327.84
199703141141;3328.38
199703141142;3328.83
199703141143;3328.74
199703141144;3329.08
199703141145;3329.60
199703141146;3330.35
199703141147;3330.09
199703141148;3331.18
199703141149;3331.48
199703141150;3331.03
199703141151;3332.06
199703141152;3332.28
199703141153;3332.18
199703141154;3331.30
199703141155;3331.92
199703141156;3332.25
199703141157;3332.78
199703141158;3332.57
199703141159;3333.10
199703141200;3333.73
199703141201;3334.34
199703141202;3334.42
199703141203;3334.89
199703141204;3334.46
199703141205;3334.52
199703141206;3334.97
199703141207;3334.67
199703141208;3334.75
199703141209;3334.91
199703141210;3335.00
199703141211;3335.07
199703141212;3334.70
199703141213;3334.05
199703141214;3334.00
199703141215;3334.00
199703141216;3334.76
199703141217;3335.00
199703141218;3335.00
199703141219;3335.32
199703141220;3335.79
199703141221;3335.91
199703141222;3336.00
199703141223;3335.81
199703141224;3336.08
199703141225;3337.07
199703141226;3337.97
199703141227;3338.18
199703141228;3339.08
199703141229;3339.99
199703141230;3341.52
199703141231;3341.78
199703141232;3342.00
199703141233;3341.78
199703141234;3342.00
199703141235;3342.19
199703141236;3343.50
199703141237;3343.22
199703141238;3342.74
199703141239;3343.71
199703141240;3344.35
199703141241;3344.30
199703141242;3344.18
199703141243;3345.40
199703141244;3347.01
199703141245;3346.09
199703141246;3345.07
199703141247;3344.05
199703141248;3343.12
199703141249;3342.24
199703141250;3341.95
199703141251;3340.75
199703141252;3340.84
199703141253;3342.85
199703141254;3344.22
199703141255;3345.65
199703141256;3345.20
199703141257;3345.59
199703141258;3345.09
199703141259;3345.38
199703141300;3344.83
199703141301;3344.69
199703141302;3345.10
199703141303;3346.40
199703141304;3349.21
199703141305;3351.06
199703141306;3352.10
199703141307;3351.91
199703141308;3351.34
199703141309;3352.12
199703141310;3350.59
199703141311;3350.45
199703141312;3349.09
199703141313;3349.50
199703141314;3350.09
199703141315;3350.08
199703141316;3350.80
199703141317;3350.21
199703141318;3349.81
199703141319;3349.98
199703141320;3350.08
199703141321;3350.38
199703141322;3350.57
199703141323;3350.50
199703141324;3351.44
199703141325;3353.69
199703141326;3353.51
199703141327;3354.21
199703141328;3353.52
199703141329;3353.05
199703141330;3353.43
199703141331;3354.62
199703141332;3353.95
199703141333;3352.46
199703141334;3353.97
199703141335;3354.67
199703141336;3353.78
199703141337;3352.95
199703141338;3353.36
199703141339;3353.91
199703141340;3354.74
199703141341;3356.00
199703141342;3354.29
199703141343;3354.00
199703141344;3354.00
199703141345;3353.07
199703141346;3352.38
199703141347;3352.73
199703141348;3352.70
199703141349;3353.38
199703141350;3353.00
199703141351;3353.50
199703141352;3354.00
199703141353;3353.25
199703141354;3353.71
199703141355;3354.00
199703141356;3353.52
199703141357;3355.09
199703141358;3355.84
199703141359;3355.83
199703141400;3355.50
199703141401;3356.45
199703141402;3358.94
199703141403;3362.62
199703141404;3365.18
199703141405;3363.45
199703141406;3363.62
199703141407;3363.56
199703141408;3364.98
199703141409;3365.08
199703141410;3363.69
199703141411;3363.00
199703141412;3361.98
199703141413;3361.10
199703141414;3360.33
199703141415;3358.45
199703141416;3357.59
199703141417;3357.65
199703141418;3358.41
199703141419;3357.52
199703141420;3357.52
199703141421;3358.00
199703141422;3358.38
199703141423;3359.58
199703141424;3362.27
199703141425;3363.77
199703141426;3363.65
199703141427;3363.39
199703141428;3363.20
199703141429;3364.22
199703141430;3380.08
199703141431;3391.55
199703141432;3404.45
199703141433;3402.52
199703141434;3393.85
199703141435;3391.10
199703141436;3387.75
199703141437;3387.34
199703141438;3389.70
199703141439;3388.96
199703141440;3389.40
199703141441;3390.60
199703141442;3395.90
199703141443;3397.09
199703141444;3394.61
199703141445;3395.28
199703141446;3397.32
199703141447;3394.58
199703141448;3394.41
199703141449;3394.35
199703141450;3395.36
199703141451;3396.75
199703141452;3395.67
199703141453;3395.72
199703141454;3392.38
199703141455;3391.24
199703141456;3393.40
199703141457;3393.23
199703141458;3393.43
199703141459;3392.74
199703141500;3391.93
199703141501;3390.67
199703141502;3390.22
199703141503;3392.05
199703141504;3393.89
199703141505;3393.70
199703141506;3392.32
199703141507;3391.21
199703141508;3390.08
199703141509;3391.61
199703141510;3391.70
199703141511;3391.28
199703141512;3390.34
199703141513;3390.67
199703141514;3392.06
199703141515;3393.41
199703141516;3394.26
199703141517;3393.55
199703141518;3397.45
199703141519;3399.87
199703141520;3401.01
199703141521;3400.25
199703141522;3400.99
199703141523;3400.35
199703141524;3399.23
199703141525;3399.98
199703141526;3399.73
199703141527;3399.62
199703141528;3400.09
199703141529;3402.71
199703141530;3403.64
199703141531;3403.68
199703141532;3405.14
199703141533;3404.97
199703141534;3404.96
199703141535;3408.57
199703141536;3411.35
199703141537;3414.48
199703141538;3413.71
199703141539;3413.35
199703141540;3413.32
199703141541;3410.78
199703141542;3406.46
199703141543;3404.00
199703141544;3402.00
199703141545;3404.30
199703141546;3401.00
199703141547;3401.41
199703141548;3400.00
199703141549;3400.37
199703141550;3400.33
199703141551;3397.50
199703141552;3395.42
199703141553;3396.27
199703141554;3398.73
199703141555;3400.58
199703141556;3401.19
199703141557;3403.81
199703141558;3406.61
199703141559;3405.52
199703141600;3402.81
199703141601;3409.44
199703141602;3408.03
199703141603;3406.55
199703141604;3406.15
199703141605;3403.69
199703141606;3402.47
199703141607;3402.14
199703141608;3404.46
199703141609;3406.27
199703141610;3408.79
199703141611;3412.10
199703141612;3414.52
199703141613;3413.71
199703141614;3413.84
199703141615;3415.53
199703141616;3416.92
199703141617;3416.15
199703141618;3415.90
199703141619;3415.74
199703141620;3414.86
199703141621;3413.54
199703141622;3413.09
199703141623;3412.01
199703141624;3412.74
199703141625;3412.18
199703141626;3412.89
199703141627;3413.28
199703141628;3413.39
199703141629;3411.86
199703141630;3410.93
199703141631;3411.51
199703141632;3411.46
199703141633;3409.98
199703141634;3409.56
199703141635;3407.71
199703141636;3407.48
199703141637;3407.06
199703141638;3404.28
199703141639;3403.74
199703141640;3402.54
199703141641;3402.56
199703141642;3403.03
199703141643;3402.07
199703141644;3402.53
199703141645;3400.23
199703141646;3398.93
199703141647;3399.15
199703141648;3399.93
199703141649;3400.56
199703141650;3402.35
199703141651;3403.26
199703141652;3403.92
199703141653;3404.35
199703141654;3406.62
199703141655;3406.63
199703141656;3408.37
199703141657;3407.81
199703141658;3407.83
199703141659;3407.06
199703141700;3406.17
199703170907;3400.00
199703170908;3399.59
199703170909;3400.20
199703170910;3400.45
199703170911;3397.95
199703170912;3397.40
199703170913;3398.43
199703170914;3399.56
199703170915;3401.48
199703170916;3402.62
199703170917;3402.01
199703170918;3401.22
199703170919;3401.59
199703170920;3403.05
199703170921;3402.00
199703170922;3402.50
199703170923;3402.00
199703170924;3402.65
199703170925;3403.55
199703170926;3403.50
199703170927;3402.88
199703170928;3401.71
199703170929;3401.53
199703170930;3402.22
199703170931;3401.35
199703170932;3400.76
199703170933;3401.26
199703170934;3400.02
199703170935;3399.91
199703170936;3398.48
199703170937;3397.81
199703170938;3395.82
199703170939;3396.19
199703170940;3397.85
199703170941;3396.35
199703170942;3396.10
199703170943;3395.12
199703170944;3394.10
199703170945;3394.00
199703170946;3393.54
199703170947;3393.61
199703170948;3393.86
199703170949;3394.98
199703170950;3395.42
199703170951;3394.98
199703170952;3392.05
199703170953;3392.25
199703170954;3390.32
199703170955;3389.35
199703170956;3390.36
199703170957;3390.39
199703170958;3390.97
199703170959;3391.14
199703171000;3389.36
199703171001;3389.65
199703171002;3391.69
199703171003;3391.84
199703171004;3391.07
199703171005;3392.45
199703171006;3392.72
199703171007;3392.00
199703171008;3391.52
199703171009;3390.38
199703171010;3389.07
199703171011;3388.46
199703171012;3386.96
199703171013;3385.68
199703171014;3385.55
199703171015;3386.33
199703171016;3384.19
199703171017;3383.43
199703171018;3380.17
199703171019;3380.32
199703171020;3380.00
199703171021;3377.26
199703171022;3374.87
199703171023;3375.40
199703171024;3374.78
199703171025;3373.13
199703171026;3372.85
199703171027;3374.48
199703171028;3375.53
199703171029;3376.02
199703171030;3375.48
199703171031;3375.50
199703171032;3376.12
199703171033;3375.27
199703171034;3374.62
199703171035;3375.69
199703171036;3376.80
199703171037;3376.97
199703171038;3377.85
199703171039;3377.76
199703171040;3378.50
199703171041;3378.11
199703171042;3377.25
199703171043;3374.26
199703171044;3375.06
199703171045;3375.29
199703171046;3374.12
199703171047;3374.17
199703171048;3373.25
199703171049;3371.12
199703171050;3371.89
199703171051;3370.15
199703171052;3370.15
199703171053;3370.77
199703171054;3371.54
199703171055;3371.08
199703171056;3369.01
199703171057;3369.21
199703171058;3370.00
199703171059;3369.41
199703171100;3368.57
199703171101;3366.68
199703171102;3365.57
199703171103;3365.44
199703171104;3364.83
199703171105;3362.96
199703171106;3363.30
199703171107;3364.02
199703171108;3364.42
199703171109;3365.43
199703171110;3366.43
199703171111;3367.09
199703171112;3367.44
199703171113;3367.00
199703171114;3367.53
199703171115;3367.00
199703171116;3367.47
199703171117;3368.00
199703171118;3368.48
199703171119;3368.58
199703171120;3367.27
199703171121;3367.25
199703171122;3368.03
199703171123;3368.36
199703171124;3367.91
199703171125;3367.00
199703171126;3366.06
199703171127;3365.25
199703171128;3365.91
199703171129;3365.51
199703171130;3364.20
199703171131;3364.78
199703171132;3364.97
199703171133;3363.97
199703171134;3363.71
199703171135;3364.93
199703171136;3364.98
199703171137;3364.88
199703171138;3365.08
199703171139;3365.98
199703171140;3368.04
199703171141;3372.44
199703171142;3372.38
199703171143;3372.28
199703171144;3374.65
199703171145;3375.82
199703171146;3374.99
199703171147;3373.36
199703171148;3373.38
199703171149;3371.10
199703171150;3370.31
199703171151;3370.25
199703171152;3371.19
199703171153;3371.96
199703171154;3371.36
199703171155;3370.98
199703171156;3371.87
199703171157;3371.36
199703171158;3370.11
199703171159;3368.34
199703171200;3366.94
199703171201;3365.51
199703171202;3366.40
199703171203;3365.64
199703171204;3366.37
199703171205;3366.36
199703171206;3363.33
199703171207;3362.72
199703171208;3360.69
199703171209;3362.40
199703171210;3362.11
199703171211;3364.00
199703171212;3363.90
199703171213;3363.47
199703171214;3363.77
199703171215;3364.82
199703171216;3362.76
199703171217;3363.29
199703171218;3362.81
199703171219;3364.23
199703171220;3364.50
199703171221;3363.50
199703171222;3363.30
199703171224;3363.12
199703171225;3363.08
199703171226;3361.23
199703171227;3359.63
199703171228;3360.93
199703171229;3361.37
199703171230;3360.13
199703171231;3361.08
199703171232;3360.40
199703171233;3358.18
199703171234;3357.01
199703171235;3358.26
199703171236;3360.30
199703171237;3362.16
199703171238;3362.65
199703171239;3363.78
199703171240;3363.50
199703171241;3363.36
199703171242;3363.50
199703171243;3365.15
199703171244;3367.99
199703171245;3369.56
199703171246;3368.26
199703171247;3368.53
199703171248;3370.42
199703171249;3370.33
199703171250;3368.91
199703171251;3368.67
199703171252;3366.20
199703171253;3364.01
199703171254;3364.11
199703171255;3364.31
199703171256;3364.64
199703171257;3364.00
199703171258;3363.44
199703171259;3363.09
199703171300;3362.30
199703171301;3362.00
199703171302;3362.17
199703171303;3362.37
199703171304;3363.96
199703171305;3363.00
199703171306;3360.92
199703171307;3360.31
199703171308;3361.30
199703171309;3362.04
199703171310;3360.38
199703171311;3358.63
199703171312;3357.17
199703171313;3356.64
199703171314;3355.28
199703171315;3357.19
199703171316;3359.45
199703171317;3358.35
199703171318;3357.50
199703171319;3355.94
199703171320;3354.80
199703171321;3356.84
199703171322;3356.66
199703171323;3355.12
199703171324;3353.25
199703171325;3353.20
199703171326;3352.64
199703171327;3353.33
199703171328;3354.67
199703171329;3356.12
199703171330;3357.11
199703171331;3355.92
199703171332;3354.72
199703171333;3351.94
199703171334;3352.02
199703171335;3352.92
199703171336;3351.98
199703171337;3350.92
199703171338;3353.17
199703171339;3354.38
199703171340;3353.70
199703171341;3352.80
199703171342;3351.24
199703171343;3349.82
199703171344;3350.63
199703171345;3349.10
199703171346;3350.60
199703171347;3351.22
199703171348;3352.22
199703171349;3350.03
199703171350;3351.88
199703171351;3352.51
199703171352;3352.50
199703171353;3352.50
199703171354;3351.44
199703171355;3353.40
199703171356;3354.08
199703171357;3353.50
199703171358;3354.85
199703171359;3356.09
199703171400;3357.52
199703171401;3355.48
199703171402;3352.55
199703171403;3353.09
199703171404;3351.97
199703171405;3350.92
199703171406;3353.19
199703171407;3349.94
199703171408;3350.71
199703171409;3351.04
199703171410;3349.38
199703171411;3348.19
199703171412;3349.38
199703171413;3351.07
199703171414;3351.17
199703171415;3352.36
199703171416;3353.66
199703171417;3354.25
199703171418;3354.00
199703171419;3354.77
199703171420;3357.43
199703171421;3357.04
199703171422;3355.58
199703171423;3355.02
199703171424;3354.73
199703171425;3357.11
199703171426;3360.33
199703171427;3361.36
199703171428;3359.84
199703171429;3357.53
199703171430;3358.01
199703171431;3360.19
199703171432;3361.22
199703171433;3361.15
199703171434;3362.38
199703171435;3361.56
199703171436;3361.31
199703171437;3361.50
199703171438;3361.67
199703171439;3360.21
199703171440;3359.61
199703171441;3359.90
199703171442;3359.00
199703171443;3358.58
199703171444;3358.18
199703171445;3355.31
199703171446;3353.28
199703171447;3353.30
199703171448;3354.59
199703171449;3354.96
199703171450;3354.81
199703171451;3353.47
199703171452;3354.47
199703171453;3353.68
199703171454;3355.85
199703171455;3354.94
199703171456;3352.52
199703171457;3350.94
199703171458;3349.67
199703171459;3345.80
199703171500;3347.24
199703171501;3347.98
199703171502;3347.32
199703171503;3345.53
199703171504;3342.88
199703171505;3343.69
199703171506;3344.47
199703171507;3344.92
199703171508;3342.09
199703171509;3343.71
199703171510;3344.37
199703171511;3345.16
199703171512;3346.26
199703171513;3345.30
199703171514;3346.50
199703171515;3347.11
199703171516;3347.59
199703171517;3349.62
199703171518;3349.62
199703171519;3350.33
199703171520;3350.80
199703171521;3350.23
199703171522;3349.57
199703171523;3348.02
199703171524;3346.43
199703171525;3344.43
199703171526;3343.61
199703171527;3341.28
199703171528;3339.69
199703171529;3339.07
199703171530;3340.82
199703171531;3338.49
199703171532;3336.76
199703171533;3338.72
199703171534;3336.59
199703171535;3337.43
199703171536;3338.68
199703171537;3336.52
199703171538;3335.71
199703171539;3335.71
199703171540;3337.25
199703171541;3334.53
199703171542;3334.78
199703171543;3330.99
199703171544;3329.95
199703171545;3330.71
199703171546;3332.82
199703171547;3335.26
199703171548;3337.20
199703171549;3337.20
199703171550;3336.98
199703171551;3335.98
199703171552;3337.86
199703171553;3336.26
199703171554;3334.57
199703171555;3338.42
199703171556;3339.99
199703171557;3340.18
199703171558;3341.13
199703171559;3342.51
199703171600;3342.02
199703171601;3342.04
199703171602;3343.98
199703171603;3344.51
199703171604;3344.16
199703171605;3341.83
199703171606;3340.84
199703171607;3338.62
199703171608;3338.88
199703171609;3338.39
199703171610;3341.21
199703171611;3342.43
199703171612;3342.43
199703171613;3339.49
199703171614;3343.10
199703171615;3343.94
199703171616;3340.45
199703171617;3341.19
199703171618;3343.12
199703171619;3342.84
199703171620;3343.14
199703171621;3342.95
199703171622;3343.92
199703171623;3345.12
199703171624;3347.28
199703171625;3347.68
199703171626;3346.16
199703171627;3345.01
199703171628;3343.27
199703171629;3343.80
199703171630;3345.38
199703171631;3347.28
199703171632;3344.31
199703171633;3340.93
199703171634;3340.05
199703171635;3339.73
199703171636;3339.06
199703171637;3341.48
199703171638;3340.87
199703171639;3337.98
199703171640;3337.94
199703171641;3340.57
199703171642;3340.79
199703171643;3340.20
199703171644;3339.55
199703171645;3341.05
199703171646;3341.31
199703171647;3340.81
199703171648;3340.09
199703171649;3339.93
199703171650;3340.36
199703171651;3339.29
199703171652;3337.95
199703171653;3336.43
199703171654;3336.37
199703171655;3337.64
199703171656;3336.92
199703171657;3335.06
199703171658;3333.91
199703171659;3333.12
199703171700;3330.92
199703180910;3368.72
199703180911;3368.98
199703180912;3366.06
199703180913;3367.03
199703180914;3368.12
199703180915;3368.08
199703180916;3370.06
199703180917;3371.73
199703180918;3371.68
199703180919;3371.04
199703180920;3373.76
199703180921;3373.24
199703180922;3371.22
199703180923;3371.64
199703180924;3370.92
199703180925;3370.04
199703180926;3369.89
199703180927;3368.27
199703180928;3366.55
199703180929;3365.37
199703180930;3365.54
199703180931;3366.83
199703180932;3367.77
199703180933;3366.81
199703180934;3365.86
199703180935;3364.47
199703180936;3364.70
199703180937;3363.29
199703180938;3364.28
199703180939;3364.87
199703180940;3362.35
199703180941;3361.58
199703180942;3360.61
199703180943;3360.45
199703180944;3359.01
199703180945;3358.50
199703180946;3358.55
199703180947;3357.99
199703180948;3358.45
199703180949;3358.27
199703180950;3354.35
199703180951;3353.03
199703180952;3350.65
199703180953;3349.56
199703180954;3349.29
199703180955;3348.35
199703180956;3348.79
199703180957;3349.49
199703180958;3346.15
199703180959;3346.66
199703181000;3348.32
199703181001;3351.39
199703181002;3352.60
199703181003;3350.53
199703181004;3350.68
199703181005;3351.04
199703181006;3351.69
199703181007;3354.00
199703181008;3354.74
199703181009;3352.83
199703181010;3351.69
199703181011;3352.81
199703181012;3352.56
199703181013;3351.33
199703181014;3350.85
199703181015;3348.61
199703181016;3345.00
199703181017;3343.94
199703181018;3342.46
199703181019;3341.35
199703181020;3342.60
199703181021;3341.09
199703181022;3339.21
199703181023;3341.58
199703181024;3343.06
199703181025;3342.87
199703181026;3340.03
199703181027;3339.66
199703181028;3337.30
199703181029;3336.51
199703181030;3338.26
199703181031;3340.55
199703181032;3340.54
199703181033;3339.97
199703181034;3339.20
199703181035;3341.56
199703181036;3342.46
199703181037;3343.03
199703181038;3340.41
199703181039;3340.96
199703181040;3342.08
199703181041;3344.77
199703181042;3345.24
199703181043;3344.43
199703181044;3344.12
199703181045;3341.40
199703181046;3339.73
199703181047;3337.87
199703181048;3339.81
199703181049;3338.44
199703181050;3337.93
199703181051;3339.67
199703181052;3340.45
199703181053;3339.00
199703181054;3338.99
199703181055;3338.50
199703181056;3337.79
199703181057;3336.52
199703181058;3337.23
199703181059;3335.97
199703181100;3334.93
199703181101;3336.60
